head_word,in_coha_early,in_coha_all
doctor,TRUE,TRUE
doctoral,TRUE,TRUE
doctorally,FALSE,FALSE
doctorate,TRUE,TRUE
doctoress,TRUE,TRUE
doctorly,FALSE,TRUE
doctorship,TRUE,TRUE
doctress,TRUE,TRUE
doctrinable,FALSE,FALSE
doctrinaire,TRUE,TRUE
doctrinal,TRUE,TRUE
doctrinally,TRUE,TRUE
doctrinarian,TRUE,TRUE
doctrinarianism,FALSE,FALSE
doctrine,TRUE,TRUE
document,TRUE,TRUE
documental,TRUE,TRUE
documentary,TRUE,TRUE
dodd,TRUE,TRUE
dod,TRUE,TRUE
doddart,FALSE,FALSE
dodded,FALSE,FALSE
dodder,TRUE,TRUE
doddered,FALSE,TRUE
dodecagon,TRUE,TRUE
dodecagynia,FALSE,FALSE
dodecagynian,FALSE,FALSE
dodecagynous,FALSE,FALSE
dodecahedral,FALSE,FALSE
dodecahedron,TRUE,TRUE
dodecandria,FALSE,FALSE
dodecandrian,FALSE,FALSE
dodecandrous,FALSE,FALSE
dodecane,FALSE,FALSE
dodecastyle,TRUE,TRUE
dodecasyllabic,FALSE,FALSE
dodecasyllable,FALSE,FALSE
dodecatemory,FALSE,FALSE
dodge,TRUE,TRUE
dodger,TRUE,TRUE
dodgery,FALSE,FALSE
dodipate,FALSE,FALSE
dodipoll,FALSE,FALSE
dodkin,FALSE,FALSE
dodman,TRUE,TRUE
dodo,TRUE,TRUE
doe,TRUE,TRUE
doeglic,FALSE,FALSE
doegling,FALSE,FALSE
doe_john,TRUE,TRUE
doer,TRUE,TRUE
does,TRUE,TRUE
doeskin,TRUE,TRUE
doff,TRUE,TRUE
doffer,TRUE,TRUE
dog,TRUE,TRUE
dogal,FALSE,FALSE
dogate,FALSE,FALSE
dogbane,TRUE,TRUE
dog_bee,FALSE,FALSE
dogberry,TRUE,TRUE
dogbolt,FALSE,FALSE
dog_brier,FALSE,TRUE
dogcart,TRUE,TRUE
dog_day,TRUE,TRUE
dogday,TRUE,TRUE
dog_days,TRUE,TRUE
dogdraw,FALSE,FALSE
doge,TRUE,TRUE
dog_eared,TRUE,TRUE
dogeate,FALSE,FALSE
dogeless,FALSE,FALSE
dog_faced,TRUE,TRUE
dog_fancier,TRUE,TRUE
dogfish,TRUE,TRUE
dog_fox,TRUE,TRUE
dogged,TRUE,TRUE
doggedly,TRUE,TRUE
doggedness,TRUE,TRUE
dogger,TRUE,TRUE
doggerel,TRUE,TRUE
doggerman,FALSE,FALSE
dogget,TRUE,TRUE
doggish,TRUE,TRUE
doggrel,TRUE,TRUE
dog_headed,TRUE,TRUE
dog_hearted,FALSE,FALSE
doghole,TRUE,TRUE
dog_legged,FALSE,TRUE
dogma,TRUE,TRUE
dogmatic,TRUE,TRUE
dogmatical,TRUE,TRUE
dogmatically,TRUE,TRUE
dogmaticalness,FALSE,FALSE
dogmatician,FALSE,FALSE
dogmatics,TRUE,TRUE
dogmatism,TRUE,TRUE
dogmatist,TRUE,TRUE
dogmatize,TRUE,TRUE
dogmatizer,FALSE,FALSE
dog_rose,TRUE,TRUE
dog_s_bane,FALSE,FALSE
dog_s_ear,TRUE,TRUE
dogship,TRUE,TRUE
dogshore,FALSE,FALSE
dogsick,FALSE,FALSE
dogskin,TRUE,TRUE
dogsleep,FALSE,FALSE
dog_s_tail_grass,FALSE,FALSE
dog_star,TRUE,TRUE
dog_s_tongue,FALSE,TRUE
dogtie,FALSE,FALSE
dogtooth,TRUE,TRUE
dogtrick,FALSE,FALSE
dogvane,FALSE,FALSE
dogwatch,FALSE,TRUE
dog_weary,FALSE,TRUE
dogwood,TRUE,TRUE
dohtren,FALSE,FALSE
doily,TRUE,TRUE
doing,TRUE,TRUE
doit,TRUE,TRUE
doitkin,FALSE,FALSE
dokimastic,FALSE,FALSE
doko,TRUE,TRUE
dolabra,FALSE,FALSE
dolabriform,FALSE,FALSE
dolce,TRUE,TRUE
dolcemente,FALSE,FALSE
dolcino,TRUE,TRUE
dulcino,FALSE,TRUE
doldrums,TRUE,TRUE
dole,TRUE,TRUE
doleful,TRUE,TRUE
dolent,TRUE,TRUE
dolente,TRUE,TRUE
dolerite,TRUE,TRUE
doleritic,FALSE,FALSE
dolesome,TRUE,TRUE
dolf,TRUE,TRUE
dolichocephalic,TRUE,TRUE
dolichocephalous,TRUE,TRUE
dolichocephaly,TRUE,TRUE
dolichocephalism,FALSE,FALSE
dolioform,FALSE,FALSE
doliolum,FALSE,TRUE
do_little,TRUE,TRUE
dolium,TRUE,TRUE
doll,TRUE,TRUE
dollar,TRUE,TRUE
dollardee,FALSE,FALSE
dollman,FALSE,TRUE
dolly,TRUE,TRUE
dolly_varden,TRUE,TRUE
dolman,TRUE,TRUE
dolmen,TRUE,TRUE
dolomite,TRUE,TRUE
dolomitic,TRUE,TRUE
dolomize,FALSE,FALSE
dolor,TRUE,TRUE
doloriferous,FALSE,FALSE
dolorific,FALSE,FALSE
dolorifical,FALSE,FALSE
doloroso,TRUE,TRUE
dolorous,TRUE,TRUE
dolphin,TRUE,TRUE
dolphinet,TRUE,TRUE
dolt,TRUE,TRUE
doltish,TRUE,TRUE
dolus,TRUE,TRUE
dolven,FALSE,TRUE
dom,TRUE,TRUE
domable,FALSE,FALSE
domableness,FALSE,FALSE
domage,FALSE,FALSE
domain,TRUE,TRUE
domal,FALSE,FALSE
domanial,FALSE,TRUE
dome,TRUE,TRUE
domebook,FALSE,FALSE
domed,TRUE,TRUE
domesday,TRUE,TRUE
domesman,FALSE,FALSE
domestic,TRUE,TRUE
domestical,TRUE,TRUE
domestically,TRUE,TRUE
domesticant,FALSE,FALSE
domesticate,TRUE,TRUE
domestication,TRUE,TRUE
domesticator,TRUE,TRUE
domesticity,TRUE,TRUE
domett,FALSE,TRUE
domeykite,FALSE,FALSE
domical,TRUE,TRUE
domicile,TRUE,TRUE
domiciliar,FALSE,FALSE
domiciliary,TRUE,TRUE
domiciliate,TRUE,TRUE
domiciliation,TRUE,TRUE
domiculture,FALSE,FALSE
domify,FALSE,FALSE
domina,TRUE,TRUE
dominance,TRUE,TRUE
dominancy,TRUE,TRUE
dominant,TRUE,TRUE
dominate,TRUE,TRUE
domination,TRUE,TRUE
dominative,TRUE,TRUE
dominator,TRUE,TRUE
domine,TRUE,TRUE
domineer,TRUE,TRUE
domineering,TRUE,TRUE
dominical,TRUE,TRUE
dominican,TRUE,TRUE
dominicide,FALSE,FALSE
dominie,TRUE,TRUE
dominion,TRUE,TRUE
dominion_day,TRUE,TRUE
domino,TRUE,TRUE
domino_whist,FALSE,FALSE
dominus,TRUE,TRUE
domitable,FALSE,TRUE
domite,FALSE,FALSE
don,TRUE,TRUE
dona,TRUE,TRUE
donya,FALSE,TRUE
donable,FALSE,FALSE
donary,FALSE,FALSE
donat,TRUE,TRUE
donatary,FALSE,FALSE
donate,TRUE,TRUE
donation,TRUE,TRUE
donatism,FALSE,TRUE
donatist,TRUE,TRUE
donatistic,FALSE,FALSE
donative,TRUE,TRUE
donator,TRUE,TRUE
donatory,FALSE,FALSE
do_naught,TRUE,TRUE
donax,FALSE,TRUE
doncella,FALSE,FALSE
done,TRUE,TRUE
donee,TRUE,TRUE
donet,FALSE,TRUE
dongola,TRUE,TRUE
doni,TRUE,TRUE
doniferous,FALSE,FALSE
donjon,TRUE,TRUE
donkey,TRUE,TRUE
donna,TRUE,TRUE
donnat,TRUE,TRUE
donnee,TRUE,TRUE
donnism,FALSE,FALSE
donor,TRUE,TRUE
do_nothing,TRUE,TRUE
do_nothingism,FALSE,TRUE
do_nothingness,TRUE,TRUE
donship,TRUE,TRUE
donzel,TRUE,TRUE
doo,TRUE,TRUE
doob_grass,FALSE,FALSE
doodle,TRUE,TRUE
doodlesack,FALSE,FALSE
doole,FALSE,TRUE
dooly,TRUE,TRUE
doom,TRUE,TRUE
doomage,FALSE,FALSE
doomful,TRUE,TRUE
doom_palm,TRUE,TRUE
doomsday,TRUE,TRUE
doomsman,TRUE,TRUE
doomster,TRUE,TRUE
door,TRUE,TRUE
doorcase,TRUE,TRUE
doorcheek,FALSE,FALSE
doorga,TRUE,TRUE
dooring,FALSE,TRUE
doorkeeper,TRUE,TRUE
doorless,TRUE,TRUE
doornail,TRUE,TRUE
doorplane,FALSE,FALSE
doorpost,TRUE,TRUE
doorsill,TRUE,TRUE
doorstead,FALSE,FALSE
doorstep,TRUE,TRUE
doorstone,TRUE,TRUE
doorstop,FALSE,TRUE
doorway,TRUE,TRUE
dooryard,TRUE,TRUE
dop,TRUE,TRUE
doop,TRUE,TRUE
dope,TRUE,TRUE
dope_book,FALSE,FALSE
dopey,TRUE,TRUE
doppelganger,TRUE,TRUE
dopper,FALSE,FALSE
dopplerite,FALSE,FALSE
doquet,TRUE,TRUE
dor,TRUE,TRUE
dorado,TRUE,TRUE
dorbeetle,FALSE,FALSE
doree,TRUE,TRUE
doretree,FALSE,FALSE
dorhawk,FALSE,FALSE
dorian,TRUE,TRUE
doric,TRUE,TRUE
doricism,FALSE,FALSE
doris,TRUE,TRUE
dorism,FALSE,FALSE
dorking_fowl,FALSE,FALSE
dormancy,TRUE,TRUE
dormant,TRUE,TRUE
dormer,TRUE,TRUE
dormer_window,TRUE,TRUE
dormitive,FALSE,TRUE
dormitory,TRUE,TRUE
dormouse,TRUE,TRUE
dormy,FALSE,TRUE
dorn,TRUE,TRUE
dornick,FALSE,TRUE
dornock,FALSE,TRUE
dorp,TRUE,TRUE
dorr,TRUE,TRUE
dorrfly,FALSE,FALSE
dorrhawk,FALSE,FALSE
dorsad,FALSE,FALSE
dorsal,TRUE,TRUE
dorsale,FALSE,FALSE
dorsally,FALSE,TRUE
dorse,FALSE,TRUE
dorsel,FALSE,FALSE
dorser,FALSE,FALSE
dorsibranchiata,FALSE,FALSE
dorsibranchiate,FALSE,FALSE
dorsiferous,FALSE,FALSE
dorsimeson,FALSE,FALSE
dorsiparous,FALSE,FALSE
dorsiventral,FALSE,TRUE
dorsoventral,FALSE,TRUE
dorsum,TRUE,TRUE
dortour,FALSE,FALSE
dorture,FALSE,FALSE
dory,TRUE,TRUE
doryphora,FALSE,FALSE
doryphoros,FALSE,FALSE
dosage,TRUE,TRUE
dos_dos,TRUE,TRUE
dose,TRUE,TRUE
dosel,FALSE,FALSE
dosimetry,FALSE,TRUE
dosology,FALSE,FALSE
doss,TRUE,TRUE
dossel,FALSE,FALSE
dosser,FALSE,FALSE
doss_house,FALSE,TRUE
dossier,TRUE,TRUE
dossil,FALSE,FALSE
dost,TRUE,TRUE
dot,TRUE,TRUE
dotage,TRUE,TRUE
dotal,FALSE,TRUE
dotant,FALSE,FALSE
dotard,TRUE,TRUE
dotardly,FALSE,FALSE
dotary,FALSE,FALSE
dotation,TRUE,TRUE
dote,TRUE,TRUE
doted,TRUE,TRUE
dotehead,FALSE,FALSE
doter,TRUE,TRUE
dotery,FALSE,FALSE
doth,TRUE,TRUE
doting,TRUE,TRUE
dotish,TRUE,TRUE
dottard,FALSE,FALSE
dotted,TRUE,TRUE
dotterel,TRUE,TRUE
dotting_pen,FALSE,FALSE
dottrel,TRUE,TRUE
dotty,TRUE,TRUE
doty,TRUE,TRUE
douane,TRUE,TRUE
douanier,TRUE,TRUE
douar,FALSE,FALSE
douay_bible,TRUE,TRUE
doub_grass,FALSE,FALSE
double,TRUE,TRUE
double_acting,TRUE,TRUE
double_bank,TRUE,TRUE
double_banked,TRUE,TRUE
double_barreled,TRUE,TRUE
double_barrelled,TRUE,TRUE
double_beat_valve,FALSE,FALSE
double_breasted,TRUE,TRUE
double_charge,TRUE,TRUE
double_dealer,TRUE,TRUE
double_dealing,TRUE,TRUE
double_decker,TRUE,TRUE
double_dye,FALSE,FALSE
double_dyed,TRUE,TRUE
double_ender,TRUE,TRUE
double_entendre,TRUE,TRUE
double_eyed,TRUE,TRUE
double_faced,TRUE,TRUE
double_first,TRUE,TRUE
doubleganger,FALSE,FALSE
double_handed,TRUE,TRUE
double_headed,TRUE,TRUE
doublehearted,FALSE,FALSE
double_hung,FALSE,TRUE
double_lock,TRUE,TRUE
double_milled,TRUE,TRUE
doubleminded,TRUE,TRUE
doubleness,TRUE,TRUE
double_pedro,FALSE,FALSE
double_quick,TRUE,TRUE
doubler,FALSE,TRUE
double_ripper,FALSE,FALSE
double_shade,TRUE,TRUE
double_surfaced,FALSE,TRUE
doublet,TRUE,TRUE
doublethreaded,FALSE,FALSE
double_tongue,TRUE,TRUE
double_tongued,TRUE,TRUE
double_tonguing,TRUE,TRUE
doubletree,TRUE,TRUE
doublets,TRUE,TRUE
doubling,TRUE,TRUE
doubloon,TRUE,TRUE
doublure,FALSE,TRUE
doubly,TRUE,TRUE
doubt,TRUE,TRUE
doubtable,TRUE,TRUE
doubtance,FALSE,FALSE
doubter,TRUE,TRUE
doubtful,TRUE,TRUE
doubtfully,TRUE,TRUE
doubtfulness,TRUE,TRUE
doubting,TRUE,TRUE
doubtless,TRUE,TRUE
doubtlessly,TRUE,TRUE
doubtous,FALSE,FALSE
douc,FALSE,TRUE
douce,TRUE,TRUE
doucepere,FALSE,FALSE
doucet,TRUE,TRUE
dowset,FALSE,FALSE
douceur,TRUE,TRUE
douche,TRUE,TRUE
doucine,FALSE,FALSE
doucker,FALSE,FALSE
dough,TRUE,TRUE
dough_baked,TRUE,TRUE
doughbird,FALSE,FALSE
doughface,TRUE,TRUE
dough_faced,TRUE,TRUE
doughfaceism,FALSE,FALSE
doughiness,TRUE,TRUE
dough_kneaded,FALSE,FALSE
doughnut,TRUE,TRUE
doughtily,TRUE,TRUE
doughtiness,FALSE,FALSE
doughtren,FALSE,FALSE
doughty,TRUE,TRUE
doughy,TRUE,TRUE
doulocracy,FALSE,FALSE
doum_palm,FALSE,FALSE
doupe,FALSE,FALSE
dour,TRUE,TRUE
doura,FALSE,TRUE
douroucouli,FALSE,FALSE
douse,TRUE,TRUE
dousing_chock,FALSE,FALSE
dout,TRUE,TRUE
douter,TRUE,TRUE
dove,TRUE,TRUE
dovecot,TRUE,TRUE
dovecote,TRUE,TRUE
dove_eyed,TRUE,TRUE
dovekie,FALSE,TRUE
dovelet,TRUE,TRUE
dovelike,TRUE,TRUE
dove_plant,FALSE,FALSE
dover_s_powder,TRUE,TRUE
dove_s_foot,FALSE,FALSE
doveship,FALSE,FALSE
dovetail,TRUE,TRUE
dovish,FALSE,TRUE
dow,TRUE,TRUE
dowable,FALSE,FALSE
dowager,TRUE,TRUE
dowagerism,FALSE,FALSE
dowcet,FALSE,FALSE
dowdy,TRUE,TRUE
dowdyish,TRUE,TRUE
dowel,TRUE,TRUE
dower,TRUE,TRUE
dowered,TRUE,TRUE
dowerless,TRUE,TRUE
dowery,TRUE,TRUE
dowitcher,TRUE,TRUE
dowl,TRUE,TRUE
dowlas,TRUE,TRUE
dowle,TRUE,TRUE
down,TRUE,TRUE
downbear,FALSE,FALSE
downcast,TRUE,TRUE
downcome,TRUE,TRUE
downcomer,FALSE,TRUE
downfall,TRUE,TRUE
downfallen,TRUE,TRUE
downfalling,TRUE,TRUE
downgyved,FALSE,FALSE
downhaul,TRUE,TRUE
downhearted,TRUE,TRUE
downhill,TRUE,TRUE
downiness,FALSE,TRUE
downlooked,FALSE,FALSE
downlying,FALSE,FALSE
downpour,TRUE,TRUE
downright,TRUE,TRUE
down_share,FALSE,TRUE
downsitting,TRUE,TRUE
downstairs,TRUE,TRUE
downsteepy,FALSE,FALSE
downstream,TRUE,TRUE
downstroke,FALSE,TRUE
downthrow,TRUE,TRUE
downtrod,TRUE,TRUE
downtrodden,TRUE,TRUE
downward,TRUE,TRUE
downwards,TRUE,TRUE
downweed,FALSE,FALSE
downweigh,FALSE,FALSE
down_wind,TRUE,TRUE
downy,TRUE,TRUE
dowral,FALSE,FALSE
dowress,FALSE,FALSE
dowry,TRUE,TRUE
dowse,TRUE,TRUE
dowser,FALSE,TRUE
dowst,TRUE,TRUE
dowve,FALSE,FALSE
doxological,TRUE,TRUE
doxologize,FALSE,FALSE
doxology,TRUE,TRUE
doxy,TRUE,TRUE
doyen,TRUE,TRUE
doyly,FALSE,FALSE
doze,TRUE,TRUE
dozen,TRUE,TRUE
dozenth,TRUE,TRUE
dozer,TRUE,TRUE
doziness,FALSE,FALSE
dozy,TRUE,TRUE
dozzled,FALSE,FALSE
drab,TRUE,TRUE
drabber,FALSE,TRUE
drabbet,FALSE,FALSE
drabbish,TRUE,TRUE
drabble,TRUE,TRUE
drabbler,FALSE,FALSE
drabble_tail,FALSE,FALSE
dracaena,TRUE,TRUE
dracanth,FALSE,FALSE
drachm,TRUE,TRUE
drachma,TRUE,TRUE
drachme,FALSE,TRUE
dracin,FALSE,FALSE
draco,TRUE,TRUE
draconian,TRUE,TRUE
draconic,TRUE,TRUE
draconin,FALSE,FALSE
dracontic,FALSE,FALSE
dracontine,FALSE,FALSE
dracunculus,FALSE,TRUE
drad,TRUE,TRUE
dradde,FALSE,FALSE
dradge,FALSE,FALSE
draff,TRUE,TRUE
draffish,FALSE,FALSE
draffy,FALSE,FALSE
draft,TRUE,TRUE
draftsman,TRUE,TRUE
drag,TRUE,TRUE
dragantine,FALSE,FALSE
dragbar,FALSE,FALSE
dragbolt,FALSE,FALSE
dragees,FALSE,TRUE
draggle,TRUE,TRUE
draggle_tail,TRUE,TRUE
draggle_tailed,TRUE,TRUE
drag_line,TRUE,TRUE
drag_rope,TRUE,TRUE
draglink,FALSE,FALSE
dragman,FALSE,FALSE
dragnet,TRUE,TRUE
dragoman,TRUE,TRUE
dragon,TRUE,TRUE
dragonet,FALSE,TRUE
dragonish,TRUE,TRUE
dragonlike,FALSE,TRUE
dragonnade,FALSE,FALSE
dragon_s_blood,TRUE,TRUE
dragon_s_head,TRUE,TRUE
dragon_s_tail,TRUE,TRUE
dragoon,TRUE,TRUE
dragoonade,FALSE,FALSE
dragooner,TRUE,TRUE
drail,TRUE,TRUE
drain,TRUE,TRUE
drainable,FALSE,FALSE
drainage,TRUE,TRUE
draine,FALSE,TRUE
drainer,TRUE,TRUE
draining,TRUE,TRUE
drainpipe,FALSE,TRUE
draintile,FALSE,FALSE
draintrap,FALSE,FALSE
drake,TRUE,TRUE
drakestone,FALSE,FALSE
dram,TRUE,TRUE
drama,TRUE,TRUE
dramatic,TRUE,TRUE
dramatical,TRUE,TRUE
dramatically,TRUE,TRUE
dramatis_personae,TRUE,TRUE
dramatist,TRUE,TRUE
dramatizable,FALSE,FALSE
dramatization,TRUE,TRUE
dramatize,TRUE,TRUE
dramaturgic,TRUE,TRUE
dramaturgist,FALSE,FALSE
dramaturgy,TRUE,TRUE
dramming,TRUE,TRUE
dramseller,TRUE,TRUE
dramshop,FALSE,FALSE
drank,TRUE,TRUE
drap_d_ete,FALSE,FALSE
drape,TRUE,TRUE
draper,TRUE,TRUE
draperied,TRUE,TRUE
drapery,TRUE,TRUE
drapet,FALSE,FALSE
drastic,TRUE,TRUE
drasty,FALSE,FALSE
draugh,TRUE,TRUE
draught,TRUE,TRUE
draughtboard,TRUE,TRUE
draughthouse,FALSE,FALSE
draughts,TRUE,TRUE
draughtsman,TRUE,TRUE
draughtsmanship,TRUE,TRUE
draughty,TRUE,TRUE
drave,TRUE,TRUE
dravida,TRUE,TRUE
dravidian,TRUE,TRUE
draw,TRUE,TRUE
drawable,TRUE,TRUE
drawback,TRUE,TRUE
drawbar,TRUE,TRUE
drawbench,FALSE,TRUE
drawbolt,FALSE,FALSE
drawbore,FALSE,FALSE
drawboy,TRUE,TRUE
drawbridge,TRUE,TRUE
drawcansir,TRUE,TRUE
draw_cut,TRUE,TRUE
drawee,TRUE,TRUE
drawer,TRUE,TRUE
drawfiling,FALSE,FALSE
drawgear,FALSE,FALSE
drawgloves,FALSE,FALSE
drawhead,TRUE,TRUE
drawing,TRUE,TRUE
drawing_knife,TRUE,TRUE
drawknife,FALSE,TRUE
drawing_room,TRUE,TRUE
drawl,TRUE,TRUE
drawlatch,FALSE,FALSE
drawling,TRUE,TRUE
drawlink,FALSE,FALSE
drawloom,TRUE,TRUE
drawn,TRUE,TRUE
drawnet,FALSE,FALSE
drawplate,FALSE,FALSE
drawrod,FALSE,FALSE
drawshave,FALSE,TRUE
drawspring,FALSE,FALSE
dray,TRUE,TRUE
drayage,TRUE,TRUE
drayman,TRUE,TRUE
drazel,FALSE,FALSE
dread,TRUE,TRUE
dreadable,FALSE,FALSE
dread_bolted,FALSE,FALSE
dreader,TRUE,TRUE
dreadful,TRUE,TRUE
dreadfully,TRUE,TRUE
dreadfulness,TRUE,TRUE
dreadingly,FALSE,FALSE
dreadless,TRUE,TRUE
dreadlessness,FALSE,FALSE
dreadly,FALSE,FALSE
dreadnaught,TRUE,TRUE
dreadnought,TRUE,TRUE
dream,TRUE,TRUE
dreamer,TRUE,TRUE
dreamful,TRUE,TRUE
dreamily,TRUE,TRUE
dreaminess,TRUE,TRUE
dreamingly,TRUE,TRUE
dreamland,TRUE,TRUE
dreamless,TRUE,TRUE
dreamy,TRUE,TRUE
drear,TRUE,TRUE
drearihead,FALSE,FALSE
drearihood,FALSE,FALSE
drearily,TRUE,TRUE
dreariment,FALSE,FALSE
dreariness,TRUE,TRUE
drearing,FALSE,FALSE
drearisome,TRUE,TRUE
dreary,TRUE,TRUE
drecche,FALSE,FALSE
dredge,TRUE,TRUE
dredger,TRUE,TRUE
dree,TRUE,TRUE
dreg,TRUE,TRUE
dregginess,FALSE,FALSE
dreggish,FALSE,TRUE
dreggy,TRUE,TRUE
dreibund,TRUE,TRUE
drein,FALSE,TRUE
dreinte,FALSE,FALSE
dreint,FALSE,FALSE
dreissena,TRUE,TRUE
drench,TRUE,TRUE
drenche,FALSE,FALSE
drencher,FALSE,FALSE
drengage,FALSE,FALSE
drent,FALSE,TRUE
dresden_ware,TRUE,TRUE
dress,TRUE,TRUE
dress_circle,TRUE,TRUE
dress_coat,TRUE,TRUE
dresser,TRUE,TRUE
dress_goods,TRUE,TRUE
dressiness,FALSE,TRUE
dressing,TRUE,TRUE
dressmaker,TRUE,TRUE
dressmaking,TRUE,TRUE
dressy,TRUE,TRUE
drest,TRUE,TRUE
dretch,FALSE,FALSE
dreul,FALSE,FALSE
drevil,FALSE,FALSE
drew,TRUE,TRUE
drey,TRUE,TRUE
dreye,FALSE,FALSE
dreynte,FALSE,FALSE
dreynt,FALSE,FALSE
drib,TRUE,TRUE
dribber,FALSE,FALSE
dribble,TRUE,TRUE
dribbler,FALSE,TRUE
dribblet,FALSE,FALSE
driblet,TRUE,TRUE
drie,TRUE,TRUE
dried,TRUE,TRUE
drier,TRUE,TRUE
driest,TRUE,TRUE
drift,TRUE,TRUE
driftage,FALSE,TRUE
driftbolt,FALSE,TRUE
driftless,TRUE,TRUE
driftpiece,FALSE,FALSE
driftpin,FALSE,FALSE
driftway,FALSE,TRUE
driftweed,TRUE,TRUE
driftwind,FALSE,FALSE
driftwood,TRUE,TRUE
drifty,FALSE,TRUE
drill,TRUE,TRUE
driller,TRUE,TRUE
drilling,TRUE,TRUE
drillmaster,TRUE,TRUE
drill_press,TRUE,TRUE
drillstock,FALSE,FALSE
drily,TRUE,TRUE
drimys,TRUE,TRUE
drink,TRUE,TRUE
drinkable,TRUE,TRUE
drinkableness,FALSE,FALSE
drinker,TRUE,TRUE
drinking,TRUE,TRUE
drinkless,FALSE,TRUE
drip,TRUE,TRUE
dripping,TRUE,TRUE
dripple,FALSE,FALSE
dripstone,TRUE,TRUE
drive,TRUE,TRUE
drivebolt,FALSE,FALSE
drivel,TRUE,TRUE
driveler,TRUE,TRUE
driven,TRUE,TRUE
drivepipe,FALSE,FALSE
driver,TRUE,TRUE
driveway,TRUE,TRUE
driving,TRUE,TRUE
drizzle,TRUE,TRUE
drizzly,TRUE,TRUE
drock,FALSE,TRUE
drofland,FALSE,FALSE
dryfland,FALSE,FALSE
drogher,TRUE,TRUE
drogman,FALSE,FALSE
drogoman,TRUE,TRUE
drogue,FALSE,TRUE
droh,FALSE,FALSE
droil,FALSE,FALSE
droit,TRUE,TRUE
droitural,TRUE,TRUE
droitzschka,FALSE,FALSE
droll,TRUE,TRUE
droller,TRUE,TRUE
drollery,TRUE,TRUE
drollingly,FALSE,FALSE
drollish,TRUE,TRUE
drollist,FALSE,FALSE
dromaeognathous,FALSE,FALSE
dromatherium,TRUE,TRUE
drome,TRUE,TRUE
dromedary,TRUE,TRUE
dromond,FALSE,FALSE
dromon,FALSE,TRUE
drone,TRUE,TRUE
drone_bee,FALSE,TRUE
drone_fly,FALSE,FALSE
dronepipe,FALSE,FALSE
drongo,FALSE,FALSE
dronish,TRUE,TRUE
dronkelewe,FALSE,FALSE
dronte,FALSE,FALSE
drony,TRUE,TRUE
drool,TRUE,TRUE
droop,TRUE,TRUE
drooper,FALSE,FALSE
droopingly,TRUE,TRUE
drop,TRUE,TRUE
droplet,TRUE,TRUE
droplight,TRUE,TRUE
dropmeal,FALSE,FALSE
dropmele,FALSE,FALSE
dropper,TRUE,TRUE
dropping,TRUE,TRUE
droppingly,FALSE,TRUE
dropsical,TRUE,TRUE
dropsicalness,FALSE,FALSE
dropsied,FALSE,FALSE
dropsy,TRUE,TRUE
dropt,TRUE,TRUE
dropwise,FALSE,TRUE
dropworm,FALSE,FALSE
dropwort,TRUE,TRUE
drosera,TRUE,TRUE
drosky,TRUE,TRUE
drosometer,FALSE,FALSE
dross,TRUE,TRUE
drossel,FALSE,FALSE
drossless,FALSE,FALSE
drossy,TRUE,TRUE
drotchel,FALSE,FALSE
drough,TRUE,TRUE
drought,TRUE,TRUE
droughtiness,FALSE,FALSE
droughty,TRUE,TRUE
droumy,FALSE,FALSE
drouth,TRUE,TRUE
drouthy,TRUE,TRUE
drove,TRUE,TRUE
droven,TRUE,TRUE
drover,TRUE,TRUE
drovy,FALSE,FALSE
drow,TRUE,TRUE
drown,TRUE,TRUE
drownage,FALSE,FALSE
drowner,FALSE,TRUE
drowse,TRUE,TRUE
drowsihead,FALSE,FALSE
drowsihed,FALSE,FALSE
drowsily,TRUE,TRUE
drowsiness,TRUE,TRUE
drowsy,TRUE,TRUE
drowth,TRUE,TRUE
droyle,FALSE,FALSE
drub,TRUE,TRUE
drubber,FALSE,FALSE
drudge,TRUE,TRUE
drudger,FALSE,FALSE
drudgery,TRUE,TRUE
drudging_box,FALSE,FALSE
drudgingly,FALSE,TRUE
druery,FALSE,TRUE
drug,TRUE,TRUE
drugger,TRUE,TRUE
drugget,TRUE,TRUE
druggist,TRUE,TRUE
drugster,FALSE,FALSE
druid,TRUE,TRUE
druidess,TRUE,TRUE
druidic,TRUE,TRUE
druidical,TRUE,TRUE
druidish,FALSE,FALSE
druidism,TRUE,TRUE
drum,TRUE,TRUE
drumbeat,TRUE,TRUE
drumble,TRUE,TRUE
drumfish,TRUE,TRUE
drumhead,TRUE,TRUE
drumlin,TRUE,TRUE
drumly,TRUE,TRUE
drum_major,TRUE,TRUE
drummer,TRUE,TRUE
drumming,TRUE,TRUE
drummond_light,TRUE,TRUE
drumstick,TRUE,TRUE
drum_winding,FALSE,TRUE
drunk,TRUE,TRUE
drunkard,TRUE,TRUE
drunken,TRUE,TRUE
drunkenhead,FALSE,FALSE
drunkenly,TRUE,TRUE
drunkenness,TRUE,TRUE
drunkenship,FALSE,FALSE
drunkship,FALSE,FALSE
drupaceous,FALSE,FALSE
drupal,FALSE,FALSE
drupe,TRUE,TRUE
drupel,FALSE,FALSE
drupelet,FALSE,FALSE
druse,TRUE,TRUE
drusy,TRUE,TRUE
drused,FALSE,FALSE
druxey,FALSE,FALSE
druxy,FALSE,FALSE
dry,TRUE,TRUE
dryad,TRUE,TRUE
dryandra,FALSE,FALSE
dryas,TRUE,TRUE
dry_beat,TRUE,TRUE
dry_boned,FALSE,TRUE
dry_dock,TRUE,TRUE
